Username	Machine	Creation_date
mtlajs	ARC2	2014-01-08 17:05:18.693
mtlajs	ARC3	2017-02-23 10:11:31.08
mustb	ARC1	2011-02-03 10:05:50.603
mustb	ARC2	2015-05-20 09:09:26.0
patdm	ARC1	2014-02-24 16:26:55.55
patdm	ARC2	2014-03-24 15:49:43.737
patjar	MARC1	2016-09-13 10:47:47.0
peddli	ARC1	2011-03-09 14:08:34.607
permjoh	ARC1	2013-04-16 08:35:27.0
permjoh	ARC2	2016-01-05 12:56:41.343
phahdd	ARC2	2017-06-28 13:28:09.0
phahdd	ARC3	2017-06-28 13:28:04.0
phsmw	ARC1	2010-11-24 09:23:37.417
phsmw	ARC2	2013-09-27 10:20:39.0
phsmw	ARC3	2017-01-17 10:37:51.337
phsmw	MARC1	2015-06-18 14:36:59.0
phy0awk	ARC1	2010-06-30 16:25:22.0
phy4abl	ARC1	2015-02-27 10:33:03.117
phy4abl	ARC2	2015-02-27 10:33:06.257
phy4cs	ARC1	2013-07-26 11:37:34.0
phy4cs	ARC2	2014-02-10 11:35:11.257
phy4rdp	ARC1	2010-04-23 10:59:04.0
phy5dmw	ARC1	2010-02-10 12:34:37.61
phy5hn	ARC1	2010-04-23 09:57:32.0
phy5hr	ARC1	2010-05-19 13:08:32.0
phy5lkb	ARC1	2013-04-24 12:34:03.0
phy5lkb	ARC2	2015-01-05 14:27:36.957
phy5pak	ARC1	2012-05-17 11:37:50.0
phy5pak	ARC2	2014-01-08 17:05:27.477
phy8naf	ARC1	2014-09-03 17:20:09.0
phy8naf	ARC2	2014-09-03 17:20:13.0
phy8naf	ARC3	2017-03-02 08:00:23.203
phyano	ARC1	2011-12-07 14:46:57.34
phyano	ARC2	2013-10-24 15:27:42.0
phyasw	ARC2	2018-01-22 16:39:37.907
phyasw	ARC3	2018-01-22 16:39:34.287
phybha	ARC2	2018-06-14 08:25:50.0
phybha	ARC3	2018-06-14 08:25:53.0
phybl	ARC1	2010-09-20 13:58:02.0
phybva	ARC1	2011-09-07 14:29:31.0
phycab	ARC1	2014-09-10 15:32:08.0
phycab	ARC2	2014-09-10 15:32:11.0
phycab	ARC3	2017-05-02 09:34:33.0
phycda	ARC1	2010-11-15 09:50:50.44
phycda	ARC2	2014-03-18 12:43:39.123
phycda	ARC3	2017-03-22 14:33:02.7
phyce	ARC1	2012-09-19 11:21:11.0
phycse	ARC2	2018-05-09 08:08:29.0
phycse	ARC3	2018-05-09 08:08:36.0
phydahu	ARC1	2010-11-23 14:25:46.373
phydri	ARC1	2013-02-05 13:35:21.53
phydri	ARC2	2014-01-08 17:05:37.71
phydrm	ARC2	2018-01-31 15:40:18.873
phydrm	ARC3	2018-01-31 15:40:10.07
phyek	ARC2	2017-10-25 14:53:06.0
phyek	ARC3	2017-10-25 14:52:59.0
phyep	ARC1	2010-02-24 13:50:19.49
phyep	ARC2	2014-01-13 12:59:55.283
phyep	ARC3	2017-03-24 07:02:46.767
phygmo	ARC1	2010-06-03 13:12:37.0
phyhw	ARC1	2010-11-09 13:06:23.59
phyjk	ARC1	2010-04-23 11:01:17.0
phyjmp	ARC1	2010-05-19 13:13:15.0
phyjmp	ARC2	2014-02-19 09:14:51.72
phyjmp	ARC3	2017-03-20 17:35:59.953
phykme	ARC2	2017-12-07 16:35:54.88
phykme	ARC3	2017-12-07 16:35:58.16
phyksc	ARC1	2015-09-23 17:13:35.0
phyksc	ARC2	2015-09-23 17:13:42.0
phyksc1	ARC1	2017-01-27 09:38:04.217
phyksc1	ARC2	2017-01-27 09:38:12.563
phymmk	ARC1	2016-04-19 16:49:03.0
phymmk	ARC2	2016-04-19 16:49:14.0
phyrb	ARC1	2010-04-23 11:00:13.0
phyrjw	ARC1	2010-07-08 13:43:53.0
phyrmle	ARC1	2014-01-17 17:44:28.737
phyrmle	ARC2	2017-02-22 09:21:33.0
phyrmle	ARC3	2017-03-02 13:50:31.68
phyrpar	ARC1	2014-02-11 16:41:28.0
physah	ARC1	2010-02-10 12:35:04.827
physah	ARC2	2014-01-08 17:05:49.83
physah	ARC3	2017-05-22 11:40:45.0
physoh	ARC1	2011-04-01 13:35:04.0
physvl	ARC1	2014-08-12 12:54:36.0
physvl	ARC2	2014-08-12 12:54:40.0
phytbl	ARC1	2013-10-08 17:19:09.0
phyvk	ARC1	2011-04-20 09:06:01.0
phyzp	ARC1	2015-03-12 09:30:01.1
phyzp	ARC2	2015-03-12 09:30:04.103
pm06cjw	ARC1	2010-05-27 10:20:44.0
pm07bmf	ARC1	2010-10-01 14:29:28.0
pm07ejb	ARC1	2013-11-27 10:30:13.92
pm07ejb	ARC2	2014-03-18 12:44:00.823
pm07gouo	ARC1	2010-08-13 14:14:58.0
pm07js	ARC1	2010-12-21 15:07:37.36
pm08c2s	ARC1	2010-07-27 11:20:39.0
pm08m2s	ARC1	2012-10-05 13:17:16.0
pm08m3a	ARC1	2014-12-08 12:13:35.717
pm08m3a	ARC2	2014-12-08 12:13:39.367
pm08pb	ARC2	2018-03-09 11:59:31.23
pm08pb	ARC3	2018-03-09 11:59:34.477
pm08smcd	ARC1	2013-04-15 15:39:49.0
pm08smcd	ARC2	2014-10-01 17:18:28.0
pm08sw	ARC1	2011-07-28 14:13:36.0
pm08zzk	ARC1	2011-06-22 10:36:01.0
pm08zzk	ARC2	2014-03-14 10:52:38.14
pm09gb	ARC1	2010-06-25 11:44:31.0
pm09ig	ARC1	2015-03-27 08:00:29.74
pm09ig	ARC2	2015-03-27 08:00:36.263
pm09ito	ARC1	2014-04-03 11:05:35.0
pm09ito	ARC1	2014-04-04 09:40:21.0
pm09ito	ARC2	2014-04-17 13:16:05.0
pm09ito	ARC3	2017-03-22 14:32:42.793
pm09mcd	ARC1	2010-10-28 14:27:33.0
pm09neah	ARC1	2011-06-21 15:13:47.0
pm10aa	ARC1	2012-08-06 16:18:15.0
pm10aa	ARC2	2014-01-13 13:00:36.183
pm10arc	ARC1	2012-09-13 08:57:51.0
pm10arc	ARC2	2014-01-08 17:05:58.46
pm10rw	ARC1	2011-08-03 10:12:36.0
pm10rw	ARC2	2014-01-13 13:01:19.737
pm10sdad	ARC1	2016-05-25 16:34:49.0
pm10sdad	ARC2	2016-05-25 16:34:54.0
pm11a2a	ARC1	2015-06-29 12:08:37.0
pm11a2a	ARC2	2015-06-29 12:08:41.0
pm11dc	ARC1	2012-10-15 10:31:25.0
pm11dc	ARC2	2014-03-18 12:41:28.463
pm11dt	ARC1	2016-09-12 15:32:58.0
pm11dt	ARC2	2016-09-12 15:33:05.0
pm11dt	ARC3	2017-03-20 16:54:20.64
pm11jpj	ARC2	2018-04-13 09:49:08.0
pm11jpj	ARC3	2018-04-13 09:49:15.0
pm11jsp	ARC1	2013-04-24 12:30:05.0
pm11jsp	ARC2	2014-01-28 10:37:53.91
pm12jafr	ARC1	2015-05-12 12:52:57.0
pm12jafr	ARC2	2015-05-12 12:53:02.0
pm12msaj	ARC1	2015-10-28 11:46:51.51
pm12msaj	ARC2	2015-10-28 11:46:54.417
pm12njp	ARC2	2017-02-15 13:48:31.783
pm13akj	ARC1	2016-10-03 15:22:29.0
pm13akj	ARC2	2016-10-03 15:22:31.0
pm13b2o	ARC2	2017-11-02 13:43:35.667
pm13b2o	ARC3	2017-11-02 13:43:41.26
pm13dab	ARC2	2018-03-09 11:59:19.093
pm13dab	ARC3	2018-03-09 11:59:22.28
pm13jmf	ARC1	2016-02-09 08:54:57.263
pm13jmf	ARC2	2016-02-09 08:55:00.667
pm13ka	ARC1	2015-10-30 08:39:31.307
pm13ka	ARC2	2015-10-30 08:39:35.8
pm13m2r	ARC2	2018-08-03 11:42:08.0
pm13m2r	ARC3	2018-08-03 11:42:39.0
pm14knmf	ARC2	2017-03-07 16:26:03.47
pm14knmf	ARC3	2017-03-07 16:27:09.87
pm14rp	ARC1	2015-08-04 14:49:48.0
pm14rp	ARC2	2015-08-04 14:49:54.0
pm15djm	ARC2	2017-08-04 10:55:00.0
pm15djm	ARC3	2017-08-04 10:55:04.0
pm15jl	ARC1	2016-06-30 10:15:10.0
pm15jl	ARC2	2016-06-30 10:15:14.0
pm15m2a	ARC2	2018-03-14 08:45:16.61
pm15m2a	ARC3	2018-03-14 08:45:21.99
pm15nd	ARC2	2018-03-14 08:44:09.027
pm15nd	ARC3	2018-03-14 08:44:14.8
pm15ntos	ARC2	2018-04-10 17:49:30.0
pm15ntos	ARC3	2018-04-10 17:49:33.0
pm17cnw	ARC2	2018-02-13 07:45:44.43
pm17cnw	ARC3	2018-02-13 07:45:51.57
pm17hdsr	ARC2	2018-03-09 12:00:07.857
pm17hdsr	ARC3	2018-03-09 12:00:10.923
pm17rh	ARC2	2018-02-13 07:46:10.56
pm17rh	ARC3	2018-02-13 07:46:17.817
pmaaa	ARC1	2012-05-28 15:03:43.0
pmaam	ARC1	2016-04-12 10:10:33.0
pmaam	ARC2	2016-04-12 10:10:40.0
pmaam	ARC3	2017-08-09 14:29:54.0
pmaash	ARC1	2016-10-28 15:31:00.0
pmaash	ARC2	2016-10-28 15:31:03.0
pmad	ARC1	2011-11-02 14:13:42.667
pmad	ARC2	2014-01-13 13:01:43.747
pmads	ARC1	2014-02-04 10:26:00.013
pmads	ARC2	2014-04-08 11:20:37.0
pmaf	ARC1	2010-04-22 14:28:10.0
pmagc	ARC1	2012-04-27 10:19:07.0
pmagc	ARC2	2014-01-13 13:02:11.28
pmahaj	ARC2	2018-02-23 15:38:57.42
pmahaj	ARC3	2018-02-23 15:39:06.82
pmamf	ARC1	2016-06-22 10:21:17.0
pmamf	ARC2	2016-06-22 10:21:23.0
pmamf	ARC3	2017-05-19 14:23:29.0
pmapak	ARC2	2017-09-11 14:04:09.0
pmapak	ARC3	2017-09-11 14:04:13.0
pmaza	ARC1	2016-09-20 16:50:47.0
pmaza	ARC2	2016-09-20 16:50:54.0
pmaza	ARC3	2017-09-22 09:43:26.0
pmbe	ARC2	2017-08-03 13:28:46.0
pmbe	ARC3	2017-08-03 13:28:51.0
pmcjs	ARC1	2016-04-15 08:05:49.0
pmcjs	ARC2	2016-04-15 08:05:57.0
pmcwa	ARC2	2018-07-03 17:32:52.0
pmcwa	ARC3	2018-07-03 17:32:56.0
pmcwe	ARC2	2017-04-07 14:15:13.0
pmcwe	ARC3	2017-04-07 14:15:16.0
pmdcm	ARC1	2011-11-23 15:23:27.51
pmdcm	ARC2	2014-01-08 17:06:08.1
pmdr	ARC1	2015-10-19 12:14:55.0
pmdr	ARC2	2015-10-19 12:15:06.0
pmdr	ARC3	2017-03-21 14:19:32.92
pmfh	ARC1	2013-04-15 11:38:59.0
pmfh	ARC2	2014-01-16 08:18:55.127
pmgq	ARC1	2014-01-21 16:07:02.5
pmgq	ARC2	2014-04-04 16:19:17.0
pmgwu	ARC1	2010-03-11 14:06:41.177
pmgy	ARC1	2017-02-09 09:13:02.87
pmgy	ARC2	2017-02-09 09:13:06.06
pmgy	ARC3	2017-03-20 17:36:22.25
pmhaas	ARC2	2017-05-09 10:10:51.0
pmhaas	ARC3	2017-05-09 10:10:55.0
pmhai	ARC2	2017-08-16 09:31:51.0
pmhai	ARC3	2017-08-16 09:31:56.0
pmhmf	ARC1	2011-12-15 13:57:27.363
pmhnh	ARC1	2014-10-14 17:40:32.0
pmhnh	ARC2	2014-11-24 12:23:42.51
pmiah	ARC2	2018-08-14 11:39:19.0
pmiah	ARC3	2018-08-14 11:39:22.0
pmib	ARC1	2014-10-03 15:40:29.0
pmib	ARC2	2014-10-03 15:40:32.0
pmif	ARC1	2011-03-23 14:23:56.24
pmif	ARC2	2014-01-28 10:38:07.53
pmir	ARC1	2015-03-17 12:47:47.177
pmir	ARC2	2015-03-17 12:47:49.683
pmis	ARC1	2010-02-26 10:51:24.267
pmjf	ARC2	2017-10-25 14:51:50.0
pmjf	ARC3	2017-10-25 14:51:45.0
pmjlab	ARC2	2018-03-15 08:25:25.907
pmjlab	ARC3	2018-03-15 08:25:34.03
pmjrqo	ARC2	2018-05-01 09:01:38.0
pmjrqo	ARC3	2018-05-01 09:01:41.0
pmjzha	ARC1	2015-12-07 13:47:07.063
pmjzha	ARC2	2015-12-07 13:47:10.44
pmjzha	ARC3	2017-03-20 16:50:36.56
pmjzhai	ARC1	2016-10-14 11:22:48.0
pmjzhai	ARC2	2016-10-14 11:22:54.0
pmjzhai	ARC3	2017-03-24 07:02:22.813
pmkab	ARC2	2018-07-02 11:48:26.0
pmkab	ARC3	2018-07-02 11:48:34.0
pmkar	ARC1	2010-03-19 11:11:21.007
pmkjl	ARC1	2010-04-22 14:31:21.0
pmkr	ARC1	2017-01-20 08:54:48.25
pmkr	ARC2	2017-01-20 08:54:55.083
pmkr	ARC3	2017-03-24 07:02:35.35
pmkra	ARC1	2017-01-20 08:42:23.717
pmkra	ARC2	2017-01-20 08:42:31.133
pmkra	ARC3	2017-11-27 15:18:39.06
pmksa	ARC1	2014-03-05 16:43:10.107
pmksa	ARC2	2014-03-31 13:23:58.0
pmksa	ARC3	2017-05-02 15:32:07.0
pmlac	ARC1	2015-12-07 13:48:14.757
pmlac	ARC2	2015-12-07 13:48:18.28
pmlac	ARC3	2017-03-08 13:03:57.847
pmlfm	ARC1	2015-01-19 15:22:17.247
pmlfm	ARC2	2015-01-19 15:22:29.95
pmlfm	ARC3	2017-03-22 14:32:52.483
pmljrh	ARC2	2018-06-25 09:12:58.0
pmljrh	ARC3	2018-06-25 09:13:04.0
pmlrjo	ARC1	2012-04-20 12:21:25.0
pmlsl	ARC2	2017-06-07 13:51:18.0
pmlsl	ARC3	2017-06-07 13:51:22.0
pmmab	ARC1	2016-09-20 16:52:58.0
pmmab	ARC2	2016-09-20 16:53:09.0
pmmab	ARC3	2017-08-04 13:37:31.0
pmmei	ARC2	2017-10-05 13:57:18.0
pmmei	ARC3	2017-10-05 13:57:13.0
pmmgh	ARC1	2010-02-26 10:52:19.86
pmmm	ARC2	2017-08-04 10:05:42.0
pmmm	ARC3	2017-08-04 10:05:50.0
pmmn	ARC2	2017-02-20 17:12:03.71
pmmsai	ARC1	2011-08-24 10:10:11.0
pmmud	ARC1	2010-07-07 09:58:14.0
pmmug	ARC1	2010-06-30 16:24:25.0
pmmv	ARC1	2012-07-13 10:06:14.0
pmngs	ARC1	2014-02-11 16:42:08.117
pmngs	ARC2	2014-08-07 16:19:48.0
pmnkb	ARC1	2016-04-08 17:15:39.0
pmnkb	ARC2	2016-04-08 17:15:46.0
pmof	ARC1	2014-11-03 14:53:32.577
pmof	ARC2	2014-11-03 14:53:35.817
pmpje	ARC1	2010-02-26 10:54:18.657
pmrgl	ARC1	2013-07-05 15:32:08.0
pmrh	ARC1	2015-03-17 12:48:00.627
pmrh	ARC2	2015-03-17 12:48:04.87
pmrjj	ARC1	2015-03-19 16:31:39.477
pmrjj	ARC2	2015-03-19 16:31:43.75
pmrka	ARC1	2012-10-10 15:47:37.0
pmrmk	ARC1	2014-03-21 15:55:43.203
pmrp	ARC1	2010-06-30 16:22:29.0
pmsakh	ARC1	2016-10-05 13:02:21.0
pmsakh	ARC2	2016-10-05 13:02:30.0
pmsb	ARC1	2010-11-09 12:35:04.433
pmsb	ARC2	2014-01-13 13:02:45.72
pmsmo	ARC1	2011-04-06 08:43:56.0
pmsnay	ARC1	2011-11-16 13:10:58.507
pmsso	ARC1	2016-05-12 16:54:37.0
pmsso	ARC2	2016-05-12 16:54:43.0
pmsso	ARC3	2017-03-29 10:34:44.0
pmtcaj	ARC1	2010-02-19 08:57:33.23
pmtcaj	ARC2	2013-10-16 12:59:09.0
pmtcaj	ARC3	2018-03-09 11:43:01.137
pmtdgh	ARC1	2015-10-05 17:51:05.0
pmtdgh	ARC2	2015-10-05 17:51:10.0
pmtgt	ARC1	2013-03-15 11:29:37.48
pmtgt	ARC2	2014-01-08 17:06:16.583
pmth	ARC1	2010-12-15 13:24:26.897
pmth	ARC2	2013-12-19 09:56:14.66
pmtjf	ARC1	2014-09-26 10:26:32.0
pmtjf	ARC2	2014-09-26 10:26:36.0
pmtjj	ARC1	2010-04-19 13:54:06.0
pmtjms	ARC1	2012-02-24 09:12:25.247
pmtjms	ARC2	2014-01-08 17:06:26.16
pmtjms	ARC3	2018-05-11 13:31:25.0
pmtsm	ARC1	2014-11-05 12:09:51.51
pmtsm	ARC2	2015-03-05 13:10:29.263
pmttw	ARC2	2017-09-05 10:45:20.0
pmttw	ARC3	2017-09-05 10:45:24.0
pmtvn	ARC2	2017-12-20 13:42:38.843
pmtvn	ARC3	2017-12-20 13:42:35.04
pmvh	ARC2	2017-02-28 17:14:13.52
pmvh	ARC3	2017-02-28 17:14:18.62
pmwd	ARC1	2016-04-20 16:53:50.0
pmwd	ARC2	2016-04-20 16:54:00.0
pmwl	ARC1	2010-10-12 09:39:23.0
pmwl	ARC2	2014-01-13 13:03:05.98
pmxy	ARC1	2013-10-21 09:01:42.0
pmxy	ARC2	2014-01-16 08:19:14.573
pmyfe	ARC1	2012-09-25 15:23:12.0
pmyfe	ARC2	2014-01-16 08:19:39.527
pmys	ARC1	2015-11-12 07:21:10.113
pmys	ARC2	2015-11-12 07:21:13.253
pmzh	ARC1	2016-12-21 16:01:22.203
pmzh	ARC2	2016-12-21 16:01:29.883
pmzl	ARC1	2012-07-25 10:19:21.0
prcaa	ARC1	2010-10-06 12:34:23.0
prchfc	ARC2	2017-02-15 16:48:48.283
prchfc	ARC3	2017-04-07 10:50:03.0
prcjsm	ARC1	2016-12-19 12:04:34.79
prcjsm	ARC2	2016-12-19 12:04:37.723
prcjsm	ARC3	2017-04-13 13:30:24.0
prcret	ARC2	2017-05-12 10:07:21.0
prcret	ARC3	2017-05-12 10:07:16.0
prcyli	ARC2	2017-05-09 10:11:05.0
prcyli	ARC3	2017-05-09 10:11:09.0
pre4k2h	ARC1	2010-04-01 11:37:45.0
pre5m2a	ARC1	2012-07-17 11:37:28.0
pre5m2b	ARC1	2010-04-27 12:12:08.0
prealo	ARC1	2016-10-07 10:33:40.0
prealo	ARC2	2016-10-07 10:33:45.0
preapi	ARC2	2017-07-04 17:18:47.0
preapi	ARC3	2017-07-04 17:18:51.0
preapr	ARC1	2010-06-30 16:23:40.0
preapr	ARC2	2014-01-16 08:18:38.46
prearp	ARC2	2018-06-27 16:02:09.0
prearp	ARC3	2018-06-27 16:02:16.0
prebli	ARC1	2016-10-20 08:13:54.0
prebli	ARC2	2016-10-20 08:13:58.0
prebli	ARC3	2017-05-23 14:27:11.0
precse	ARC1	2010-12-15 13:25:14.013
precse	ARC2	2013-10-15 11:18:17.0
predmc	ARC1	2016-10-18 13:04:11.0
predmc	ARC2	2016-10-18 13:04:03.0
predon	ARC1	2011-02-18 12:18:03.323
predon	ARC2	2014-01-13 13:03:33.59
predon	ARC3	2017-03-20 11:28:25.203
predsu	ARC1	2016-04-11 11:05:48.0
predsu	ARC2	2016-04-11 11:05:51.0
predto	ARC1	2012-02-17 12:43:12.317
predto	ARC2	2014-03-31 13:25:31.0
preeb	ARC1	2014-02-04 10:24:54.457
prefad	ARC1	2010-04-22 14:29:25.0
prefg	ARC2	2017-05-12 10:08:51.0
prefg	ARC3	2017-05-12 10:08:57.0
pregc	ARC1	2015-04-15 16:30:12.0
pregc	ARC2	2015-04-15 16:30:29.0
pregh	ARC1	2010-02-26 10:53:36.953
pregouo	ARC1	2014-11-24 12:24:11.79
pregouo	ARC2	2014-11-24 12:24:15.193
prehd	ARC3	2017-03-29 10:37:38.0
prehj	ARC1	2015-11-10 14:52:19.903
prehj	ARC2	2015-11-10 14:52:22.69
prehn	ARC2	2017-11-02 13:46:58.65
prehn	ARC3	2017-11-02 13:47:05.013
prehra	ARC2	2018-05-18 17:25:18.0
prehra	ARC3	2018-05-18 17:25:23.0
preir	ARC1	2016-04-18 16:53:53.0
preir	ARC2	2016-04-18 16:54:01.0
preis	ARC1	2015-12-15 09:59:23.013
preis	ARC2	2015-12-15 09:59:26.67
prely	ARC1	2016-06-22 10:20:42.0
prely	ARC2	2016-06-22 10:20:47.0
premaf	ARC1	2016-10-10 16:59:09.0
premaf	ARC2	2016-10-10 16:59:14.0
premaf	ARC3	2017-08-22 17:09:06.0
premal	ARC1	2015-10-09 16:49:37.0
premal	ARC2	2015-10-09 16:49:43.0
premal	ARC3	2017-10-20 12:14:54.0
premc	ARC1	2016-11-10 13:18:22.38
premc	ARC2	2016-11-10 13:18:25.557
premc	ARC3	2018-08-01 14:07:04.0
premmah	ARC1	2014-03-04 07:55:44.943
premmah	ARC2	2014-03-04 10:07:32.99
premmol	ARC1	2013-07-19 12:22:19.0
premso	ARC1	2012-10-25 10:25:07.0
premzha	ARC1	2016-02-08 13:04:51.52
premzha	ARC2	2016-02-08 13:05:01.57
prepcb	ARC1	2012-12-13 09:52:09.86
prepcb	ARC2	2013-12-04 11:16:40.85
prepcb	ARC3	2017-02-03 13:08:26.257
prepcb	MARC1	2016-11-15 10:49:24.347
prerlm	ARC1	2016-11-16 10:23:58.597
prerlm	ARC2	2016-11-16 10:24:04.337
prertjp	ARC1	2011-06-27 10:15:27.0
presch	ARC1	2016-03-23 16:02:25.863
presch	ARC2	2016-03-23 16:02:31.063
preslms	ARC1	2015-03-04 13:55:37.75
preslms	ARC2	2015-03-04 13:55:41.433
presra	ARC2	2017-05-12 15:37:40.0
presra	ARC3	2017-05-12 15:37:43.0
presrg	ARC1	2010-02-19 14:42:00.037
presw	ARC1	2010-03-24 15:50:34.483
pretha	ARC1	2014-09-23 15:42:26.0
pretha	ARC2	2014-09-23 15:42:31.0
prettu	ARC2	2017-03-14 13:12:03.59
prettu	ARC3	2017-03-14 13:12:07.3
prewa	ARC1	2011-09-07 16:24:44.0
prexs	ARC2	2018-01-31 15:40:42.877
prexs	ARC3	2018-01-31 15:40:38.94
prexx	ARC2	2017-07-25 11:32:46.0
prexx	ARC3	2017-07-25 11:32:49.0
prexy	ARC1	2010-03-03 14:11:52.33
prexya	ARC1	2015-12-07 13:47:22.71
prexya	ARC2	2015-12-07 13:47:25.59
preyfo	ARC1	2015-09-29 12:50:46.0
preyfo	ARC2	2015-09-29 12:50:48.0
preyg	ARC1	2013-05-01 14:34:13.0
preyg	ARC2	2016-05-16 08:45:29.0
preyg	ARC3	2017-03-21 11:03:17.537
preyhan	ARC1	2013-05-30 14:10:30.0
preyhan	ARC2	2015-10-01 13:05:17.0
preyhan	ARC3	2017-05-19 14:23:56.0
preyhe	ARC1	2016-06-22 10:20:04.0
preyhe	ARC2	2016-06-22 10:20:09.0
preyhe	ARC3	2017-03-07 16:48:20.973
preyhu	ARC1	2016-01-29 15:27:48.33
preyhu	ARC2	2016-01-29 15:27:54.217
preyju	ARC1	2013-10-21 09:04:58.0
preyju	ARC2	2014-01-13 13:03:54.83
preyle	ARC1	2014-03-14 09:34:16.987
preyle	ARC2	2014-03-31 13:25:41.0
preyzh	ARC1	2012-08-13 13:03:22.0
prezwana	ARC2	2017-07-06 16:48:47.0
prezwana	ARC3	2017-07-06 16:48:50.0
psbs	ARC2	2017-05-09 10:10:36.0
psbs	ARC3	2017-05-09 10:10:39.0
pscgst	ARC1	2010-05-10 13:28:27.0
pscmpc	ARC1	2016-11-22 13:54:01.48
pscmpc	ARC2	2016-11-22 13:54:04.28
py06dlb	ARC1	2010-10-07 16:15:30.0
py07alm	ARC1	2014-05-29 07:55:58.0
py07alm	ARC2	2014-07-28 11:34:44.0
py07ch	ARC1	2013-12-05 14:29:30.463
py07jg	ARC1	2010-10-14 15:10:18.0
py07rpl	ARC1	2010-10-14 15:12:02.0
py08jah	ARC1	2014-02-04 10:27:13.823
py08jah	ARC2	2014-03-03 11:42:31.977
py08jah	ARC3	2017-02-23 10:11:40.993
py08jlc	ARC1	2012-02-15 12:17:33.98
py08jlc	ARC2	2014-03-31 13:24:11.0
py08jwm	ARC2	2017-03-28 09:57:38.0
py08jwm	ARC3	2017-03-28 09:57:42.0
py09bh	ARC1	2013-10-04 09:54:38.0
py09bh	ARC2	2014-11-26 15:35:51.31
py09dld	ARC1	2011-07-01 12:30:56.0
py09gm	ARC1	2014-11-17 08:03:06.657
py09gm	ARC2	2014-11-17 08:03:10.657
py09mge	ARC2	2017-06-13 16:49:43.0
py09mge	ARC3	2017-06-13 16:49:37.0
py09ph	ARC1	2012-10-29 14:09:38.37
py09tr	ARC1	2012-06-27 09:42:21.0
py09tr	ARC2	2016-12-06 15:58:41.787
py09tr	ARC3	2017-03-29 16:35:59.0
py10ea	ARC1	2012-03-09 17:00:56.183
py10j2m	ARC2	2018-08-21 11:06:16.0
py10j2m	ARC3	2018-08-21 11:06:22.0
py10kek	ARC1	2013-10-07 14:19:01.0
py10ts	ARC2	2017-07-19 13:26:25.0
py10ts	ARC3	2017-07-19 13:26:28.0
py11cb	ARC1	2014-10-07 09:27:34.0
py11cb	ARC2	2014-10-07 09:27:36.0
py11cbf	ARC1	2014-10-07 14:17:42.0
py11cbf	ARC2	2014-10-22 09:17:43.0
py11csk	ARC2	2017-06-14 17:05:57.0
py11csk	ARC3	2017-06-14 17:06:03.0
py11gb	ARC1	2016-02-09 08:55:27.023
py11gb	ARC2	2016-02-09 08:55:30.837
py12d2p	ARC2	2017-11-07 10:35:14.72
py12d2p	ARC3	2017-11-07 10:35:17.703
py12j3h	ARC1	2014-06-25 15:02:15.0
py12jr	ARC1	2015-07-17 11:14:58.0
py12jr	ARC2	2015-07-17 11:15:09.0
py12jti	ARC1	2016-02-24 11:40:20.467
py12jti	ARC2	2016-02-24 11:40:26.97
py12mk	ARC2	2018-04-13 11:18:49.0
py12mk	ARC3	2018-04-13 09:50:59.0
py12r2w	ARC2	2017-02-21 17:20:47.11
py12r2w	ARC3	2017-02-23 10:11:54.723
py12rw	ARC1	2016-09-06 09:28:37.0
py12rw	ARC2	2016-09-06 09:28:41.0
py12rw	ARC3	2017-08-08 11:53:54.0
py12sg	ARC1	2015-10-09 16:27:30.0
py12sg	ARC2	2015-10-09 16:27:39.0
py13eb	ARC1	2016-11-02 14:12:37.697
py13eb	ARC2	2016-11-02 14:12:52.357
py13gw	ARC1	2016-09-30 09:11:33.0
py13gw	ARC2	2016-09-30 09:11:40.0
py13je	ARC2	2017-09-29 11:33:29.0
py13je	ARC3	2017-09-29 11:33:33.0
py13sm	ARC1	2014-02-24 16:27:38.453
py13sm	ARC2	2014-04-04 16:48:23.0
py14cjv	ARC2	2017-10-23 16:12:31.0
py14cjv	ARC3	2017-10-23 16:12:34.0
py14hjcl	ARC1	2016-10-26 16:47:48.0
py14hjcl	ARC2	2016-10-26 16:47:51.0
py14mz	ARC2	2017-07-10 15:23:00.0
py14mz	ARC3	2017-07-10 15:23:07.0
py15ahf	ARC2	2017-09-29 11:30:11.0
py15ahf	ARC3	2017-09-29 11:30:19.0
py15cjl	ARC2	2018-06-18 11:10:19.0
py15cjl	ARC3	2018-06-18 11:10:22.0
py15kjb	ARC2	2017-11-02 13:30:46.363
py15kjb	ARC3	2017-11-02 13:30:53.707
py17f2b	ARC2	2018-08-16 07:14:21.0
py17f2b	ARC3	2018-08-16 07:14:24.0
pyaaea	ARC1	2010-11-02 10:35:08.79
pyajf	ARC2	2017-04-11 12:51:56.0
pyajf	ARC3	2017-04-11 12:51:59.0
pyalbc	ARC2	2017-11-06 11:19:45.083
pyalbc	ARC3	2017-11-06 11:19:49.277
pyam	ARC1	2012-07-13 11:42:31.0
pycjt	ARC1	2016-04-12 10:12:35.0
pycjt	ARC2	2016-04-12 10:12:43.0
pycse	ARC1	2015-07-15 09:22:58.0
pycse	ARC2	2015-07-15 09:23:05.0
pycse	ARC3	2017-12-07 16:38:42.047
pyggs	ARC1	2012-03-30 09:00:28.0
pyhgs	ARC1	2015-01-09 14:01:00.793
pyhgs	ARC2	2015-01-09 14:01:03.897
pyhlc	ARC1	2010-07-02 13:33:21.0
