Username	Machine	Username_status	lapse_date	status	Dept	Faculty
matppm	ARC1	l	2017-06-16 14:58:20.0	Staff	PMT	Faculty of Maths & Physical Sciences
matskm	ARC1	d	2013-10-21 07:33:01.0	Staff	MAT	Faculty of Maths & Physical Sciences
mattk	ARC1	l	2018-01-17 11:46:49.297	Staff	AMT	Faculty of Maths & Physical Sciences
mattk	ARC2	a	n/a	Staff	AMT	Faculty of Maths & Physical Sciences
mattk	ARC3	a	n/a	Staff	AMT	Faculty of Maths & Physical Sciences
matys	ARC1	d	2013-01-15 13:19:44.707	Staff	MAT	Faculty of Maths & Physical Sciences
medacn	ARC1	d	2016-01-19 11:25:10.95	Staff	HSS	Faculty of Medicine & Health
medacn	ARC2	d	2016-01-19 11:25:10.99	Staff	HSS	Faculty of Medicine & Health
medael	ARC2	d	2016-12-15 11:24:38.907	Staff	GHT	Faculty of Medicine & Health
medafi	ARC1	d	2014-04-02 07:22:15.0	Staff	MEC	Faculty of Medicine & Health
medajhp	ARC1	l	2017-06-16 14:58:20.0	Staff	UIT	Corporate Services
medakala	ARC2	a	n/a	Staff	MEC	Faculty of Medicine & Health
medakala	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medakala	ARC3	a	n/a	Staff	MEC	Faculty of Medicine & Health
medakala	ARC1	l	2017-06-16 14:58:20.0	Staff	MEC	Faculty of Medicine & Health
medaku	ARC2	a	n/a	Staff	GHT	Faculty of Medicine & Health
medaku	ARC3	a	n/a	Staff	GHT	Faculty of Medicine & Health
medaku	ARC1	l	2017-06-16 14:58:20.0	Staff	GHT	Faculty of Medicine & Health
medapd	ARC2	a	n/a	Staff	FMO	Faculty of Medicine & Health
medapd	MARC1	a	n/a	Staff	FMO	Faculty of Medicine & Health
medapd	ARC3	a	n/a	Staff	FMO	Faculty of Medicine & Health
medapd	ARC1	l	2017-06-16 14:58:20.0	Staff	FMO	Faculty of Medicine & Health
medawr	ARC1	l	2017-06-16 14:58:20.0	Staff	MEC	Faculty of Medicine & Health
medawr	ARC2	a	n/a	Staff	MEC	Faculty of Medicine & Health
medawr	ARC3	a	n/a	Staff	MEC	Faculty of Medicine & Health
medbba	ARC2	a	n/a	Staff	IBC	Faculty of Medicine & Health
medbba	ARC3	a	n/a	Staff	IBC	Faculty of Medicine & Health
medbba	MARC1	a	n/a	Staff	IBC	Faculty of Medicine & Health
medbha	ARC1	d	2012-11-19 10:15:35.647	Staff	MME	Faculty of Medicine & Health
medbtg	ARC1	l	2017-06-16 14:58:20.0	Project	MED	Faculty of Medicine & Health
medcaj	MARC1	a	n/a	Staff	IBC	Faculty of Medicine & Health
medcguo	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medcguo	ARC3	a	n/a	Staff	MEC	Faculty of Medicine & Health
medcguo	ARC2	a	n/a	Staff	MEC	Faculty of Medicine & Health
medchu	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medcmwa	ARC2	a	n/a	Staff	IBC	Faculty of Medicine & Health
medcmwa	MARC1	a	n/a	Staff	IBC	Faculty of Medicine & Health
medcmwa	ARC1	l	2017-06-16 14:58:21.0	Staff	IBC	Faculty of Medicine & Health
medcnoo	MARC1	l	2017-06-14 11:34:18.0	Staff	MEC	Faculty of Medicine & Health
medcpd	MARC1	a	n/a	Staff	IBC	Faculty of Medicine & Health
medcscoa	ARC2	a	n/a	Staff	MEC	Faculty of Medicine & Health
medcscoa	ARC1	l	2017-06-16 14:58:21.0	Staff	MEC	Faculty of Medicine & Health
medcts	ARC1	l	2017-06-16 14:58:21.0	Staff	GHT	Faculty of Medicine & Health
medcts	ARC2	a	n/a	Staff	GHT	Faculty of Medicine & Health
medcyo	ARC2	a	n/a	Staff	MEC	Faculty of Medicine & Health
medcyo	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medcyo	ARC1	l	2017-06-16 14:58:21.0	Staff	MEC	Faculty of Medicine & Health
meddac	ARC3	a	n/a	Staff	YCO	Faculty of Medicine & Health
meddac	ARC2	a	n/a	Staff	YCO	Faculty of Medicine & Health
meddac	ARC1	l	2017-06-16 14:58:21.0	Staff	YCO	Faculty of Medicine & Health
meddap	ARC1	d	2015-08-03 10:21:55.0	Staff	IBC	Faculty of Medicine & Health
meddat01	ARC2	a	n/a	Project	MEC	Faculty of Medicine & Health
meddat01	MARC1	a	n/a	Project	MEC	Faculty of Medicine & Health
meddbat	ARC1	l	2017-06-16 14:58:21.0	Staff	UIT	Corporate Services
meddbat	ARC2	a	n/a	Staff	UIT	Corporate Services
meddbat	MARC1	a	n/a	Staff	UIT	Corporate Services
medddev	ARC3	a	n/a	Staff	MEC	Faculty of Medicine & Health
medddev	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medddev	ARC2	a	n/a	Staff	MEC	Faculty of Medicine & Health
meddlawa	MARC1	a	n/a	Staff	BIO	Faculty of Biological Sciences
meddtb	ARC1	l	2017-06-16 14:58:21.0	Staff	IBC	Faculty of Medicine & Health
meddtbi	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
meddwilb	ARC1	l	2017-06-16 14:58:21.0	Staff	YCO	Faculty of Medicine & Health
meddwilb	ARC2	a	n/a	Staff	YCO	Faculty of Medicine & Health
medear	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
mededm	MARC1	a	n/a	Staff	IBC	Faculty of Medicine & Health
medelor	MARC1	a	n/a	Staff	BIO	Faculty of Biological Sciences
medeman	ARC1	l	2017-06-16 14:58:21.0	Staff	MEC	Faculty of Medicine & Health
medeman	ARC2	a	n/a	Staff	MEC	Faculty of Medicine & Health
medfmp	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medgabi	MARC1	a	n/a	Staff	IBC	Faculty of Medicine & Health
medgabi	ARC3	a	n/a	Staff	IBC	Faculty of Medicine & Health
medgabi	ARC2	a	n/a	Staff	IBC	Faculty of Medicine & Health
medgen	MARC1	a	n/a	Project	IBC	Faculty of Medicine & Health
medgnt	MARC1	a	n/a	Staff	SCI	Faculty of Medicine & Health
medimm	ARC2	a	n/a	Staff	MEC	Faculty of Medicine & Health
medimm	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medimm	ARC1	l	2017-06-16 14:58:21.0	Staff	MEC	Faculty of Medicine & Health
medisa	ARC2	a	n/a	Staff	MEC	Faculty of Medicine & Health
medisa	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medisa	ARC1	l	2017-06-16 14:58:21.0	Staff	MEC	Faculty of Medicine & Health
medjata	ARC2	a	n/a	Staff	GHT	Faculty of Medicine & Health
medjata	ARC1	l	2017-06-16 14:58:21.0	Staff	GHT	Faculty of Medicine & Health
medjct	ARC2	a	n/a	Staff	MEC	Faculty of Medicine & Health
medjct	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medjct	ARC1	l	2017-06-16 14:58:21.0	Staff	MEC	Faculty of Medicine & Health
medjemo	ARC1	d	2012-11-19 10:15:38.36	Staff	MEC	Faculty of Medicine & Health
medjhb	ARC1	l	2017-06-16 14:58:21.0	Staff	MEC	Faculty of Medicine & Health
medjhb	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medjhb	ARC2	a	n/a	Staff	MEC	Faculty of Medicine & Health
medjlha	ARC1	d	2016-04-12 13:14:03.0	Staff	MEC	Faculty of Medicine & Health
medjmdi	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medjns	ARC1	l	2017-06-16 14:58:21.0	Staff	MEC	Faculty of Medicine & Health
medjns	ARC2	a	n/a	Staff	MEC	Faculty of Medicine & Health
medjns	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medjpou	MARC1	a	n/a	Staff	IBC	Faculty of Medicine & Health
medjpoz	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medjrd	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medjrd	ARC2	a	n/a	Staff	MEC	Faculty of Medicine & Health
medjrd	ARC1	l	2017-06-16 14:58:21.0	Staff	MEC	Faculty of Medicine & Health
medjwit	ARC1	d	2012-02-27 10:25:33.377	Staff	PAT	Faculty of Medicine & Health
medkspe	ARC2	a	n/a	Staff	MEC	Faculty of Medicine & Health
medkspe	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medkspe	ARC3	a	n/a	Staff	MEC	Faculty of Medicine & Health
medksu	ARC2	a	n/a	Staff	MEC	Faculty of Medicine & Health
medksu	ARC3	a	n/a	Staff	MEC	Faculty of Medicine & Health
medkzu	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medlabi	ARC3	a	n/a	Staff	IBC	Faculty of Medicine & Health
medlabi	MARC1	a	n/a	Staff	IBC	Faculty of Medicine & Health
medlabi	ARC2	a	n/a	Staff	IBC	Faculty of Medicine & Health
medlabi	ARC1	l	2017-06-16 14:58:21.0	Staff	IBC	Faculty of Medicine & Health
medlgara	MARC1	a	n/a	Staff	IBC	Faculty of Medicine & Health
medlge	ARC2	a	n/a	Staff	GHT	Faculty of Medicine & Health
medlge	ARC1	l	2017-06-16 14:58:21.0	Staff	GHT	Faculty of Medicine & Health
medlste	ARC3	a	n/a	Staff	MEC	Faculty of Medicine & Health
medlste	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medlste	ARC2	a	n/a	Staff	MEC	Faculty of Medicine & Health
medlste	ARC1	l	2017-06-16 14:58:21.0	Staff	MEC	Faculty of Medicine & Health
medmabe	ARC1	l	2011-10-12 09:07:43.0	Staff	FBS	Faculty of Biological Sciences
medmaca	ARC1	l	2017-06-16 14:58:21.0	Staff	MEC	Faculty of Medicine & Health
medmaca	ARC3	a	n/a	Staff	MEC	Faculty of Medicine & Health
medmaca	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medmaca	ARC2	a	n/a	Staff	MEC	Faculty of Medicine & Health
medmcoc	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medmela	ARC2	a	n/a	Staff	IBC	Faculty of Medicine & Health
medmela	ARC3	a	n/a	Staff	IBC	Faculty of Medicine & Health
medmela	MARC1	a	n/a	Staff	IBC	Faculty of Medicine & Health
medmhw	ARC2	a	n/a	Staff	FBS	Faculty of Biological Sciences
medmhw	MARC1	a	n/a	Staff	FBS	Faculty of Biological Sciences
medmhw	ARC1	l	2017-06-16 14:58:21.0	Staff	FBS	Faculty of Biological Sciences
medmsgi	ARC1	l	2017-06-16 14:58:21.0	Staff	GHT	Faculty of Medicine & Health
medmsgi	ARC2	a	n/a	Staff	GHT	Faculty of Medicine & Health
medmsgi	MARC1	a	n/a	Staff	GHT	Faculty of Medicine & Health
medmvla	ARC2	a	n/a	Staff	GHT	Faculty of Medicine & Health
medmvla	MARC1	a	n/a	Staff	GHT	Faculty of Medicine & Health
medmvla	ARC1	l	2017-06-16 14:58:21.0	Staff	GHT	Faculty of Medicine & Health
mednca	MARC1	a	n/a	Staff	IBC	Faculty of Medicine & Health
mednche	MARC1	a	n/a	Staff	SCS	Faculty of Engineering
mednche	ARC2	a	n/a	Staff	SCS	Faculty of Engineering
mednche	ARC1	l	2017-06-16 14:58:21.0	Staff	SCS	Faculty of Engineering
medne	ARC2	d	2017-02-20 12:02:28.94	Staff	GHT	Faculty of Medicine & Health
medne	ARC1	d	2017-02-20 12:02:28.897	Staff	GHT	Faculty of Medicine & Health
mednff	ARC1	d	2012-04-02 08:01:51.0	Staff	MEC	Faculty of Medicine & Health
mednfo	ARC2	a	n/a	Staff	GHT	Faculty of Medicine & Health
mednfo	ARC1	l	2017-06-16 14:58:22.0	Staff	GHT	Faculty of Medicine & Health
medoaa	MARC1	l	2017-06-01 07:58:06.0	Staff	MEC	Faculty of Medicine & Health
medoaa	ARC2	d	2017-06-01 07:58:06.0	Staff	MEC	Faculty of Medicine & Health
medoaa	ARC1	d	2017-06-01 07:58:06.0	Staff	MEC	Faculty of Medicine & Health
medoal	MARC1	a	n/a	Staff	MSK	Faculty of Medicine & Health
medob	ARC2	d	2014-06-02 08:03:08.0	Staff	GHT	Faculty of Medicine & Health
medpac	ARC2	a	n/a	Staff	UIT	Corporate Services
medpac	ARC1	l	2017-06-16 14:58:22.0	Staff	UIT	Corporate Services
medpbas	ARC1	d	2013-10-08 12:08:13.0	Staff	SCI	Faculty of Medicine & Health
medple	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medpnt	ARC1	l	2017-06-16 14:58:22.0	Staff	GHT	Faculty of Medicine & Health
medpsh	ARC2	a	n/a	Staff	HSS	Faculty of Medicine & Health
medpsh	ARC1	l	2017-06-16 14:58:22.0	Staff	HSS	Faculty of Medicine & Health
medpwad	ARC2	a	n/a	Staff	GHT	Faculty of Medicine & Health
medpwad	ARC3	a	n/a	Staff	GHT	Faculty of Medicine & Health
medpwad	ARC1	l	2017-06-16 14:58:22.0	Staff	GHT	Faculty of Medicine & Health
medrast	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medrtha	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medsaa	ARC2	d	2017-02-20 12:02:24.18	Staff	FBS	Faculty of Biological Sciences
medsaa	ARC1	d	2017-02-20 12:02:24.14	Staff	FBS	Faculty of Biological Sciences
medsacr	ARC1	l	2017-06-16 14:58:22.0	Staff	UIT	Corporate Services
medsacr	ARC2	a	n/a	Staff	UIT	Corporate Services
medsboa	MARC1	a	n/a	Staff	IBC	Faculty of Medicine & Health
medsmit	MARC1	a	n/a	Staff	IBC	Faculty of Medicine & Health
medsmit	ARC3	a	n/a	Staff	IBC	Faculty of Medicine & Health
medsmit	ARC2	a	n/a	Staff	IBC	Faculty of Medicine & Health
medsmit	ARC1	l	2017-06-16 14:58:22.0	Staff	IBC	Faculty of Medicine & Health
medsnad	ARC1	l	2017-06-16 14:58:22.0	Staff	GHT	Faculty of Medicine & Health
medstad	ARC3	a	n/a	Staff	GHT	Faculty of Medicine & Health
medstad	ARC2	a	n/a	Staff	GHT	Faculty of Medicine & Health
medtarm	ARC2	d	2017-02-20 12:02:37.733	Staff	GHT	Faculty of Medicine & Health
medtarm	ARC1	d	2017-02-20 12:02:37.66	Staff	GHT	Faculty of Medicine & Health
medtbd	MARC1	a	n/a	Staff	GHT	Faculty of Medicine & Health
medtbd	ARC2	a	n/a	Staff	GHT	Faculty of Medicine & Health
medtbd	ARC1	l	2017-06-16 14:58:22.0	Staff	GHT	Faculty of Medicine & Health
medtf	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medtjf	MARC1	l	2017-10-30 15:43:58.92	Staff	UIT	Corporate Services
medtjf	ARC1	l	2017-06-16 14:58:22.0	Staff	UIT	Corporate Services
medtpa	ARC1	l	2016-10-12 11:56:05.0	Staff	MEC	Faculty of Medicine & Health
medtpa	ARC2	l	2016-10-12 11:56:05.0	Staff	MEC	Faculty of Medicine & Health
meduh	MARC1	a	n/a	Staff	SCI	Faculty of Medicine & Health
medvd	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medwdc	ARC1	d	2017-05-17 10:41:40.0	Staff	UIT	Corporate Services
medwfa	MARC1	a	n/a	Staff	MEC	Faculty of Medicine & Health
medygu	ARC1	l	2017-06-16 14:58:22.0	Staff	PRC	Faculty of Maths & Physical Sciences
men6gb	ARC1	l	2017-06-16 14:58:22.0	Staff	LIB	Corporate Services
men6gb	ARC2	a	n/a	Staff	LIB	Corporate Services
men6gb	ARC3	a	n/a	Staff	LIB	Corporate Services
men6lwe	ARC2	d	2015-09-23 00:00:00.0	Recent Alumni	MEN	Faculty of Engineering
men6lwe	ARC1	d	2015-09-23 00:00:00.0	Recent Alumni	MEN	Faculty of Engineering
menaabd	ARC1	l	2017-06-16 14:58:22.0	Staff	MEN	Faculty of Engineering
menaabd	ARC2	a	n/a	Staff	MEN	Faculty of Engineering
menaabu	ARC1	d	2016-09-15 12:08:34.0	Staff	MEN	Faculty of Engineering
menaaoj	ARC1	d	2011-05-03 08:50:55.0	Staff	CFD	Faculty of Engineering
menaj	ARC1	l	2017-06-16 14:58:22.0	Staff	TEX	Faculty Performance, Visual Arts & Comms
menaj	ARC2	l	2018-05-21 07:50:16.0	Staff	TEX	Faculty Performance, Visual Arts & Comms
menaj	ARC3	l	2018-05-21 07:50:16.0	Staff	TEX	Faculty Performance, Visual Arts & Comms
menapa	ARC1	l	2017-06-16 14:58:22.0	Staff	MEN	Faculty of Engineering
menash	ARC1	l	2017-06-16 14:58:22.0	Staff	MEN	Faculty of Engineering
menash	ARC2	a	n/a	Staff	MEN	Faculty of Engineering
menasto	ARC1	d	2012-03-01 08:37:21.897	Staff	MEN	Faculty of Engineering
menblh	ARC2	a	n/a	Staff	MEN	Faculty of Engineering
menblh	ARC3	a	n/a	Staff	MEN	Faculty of Engineering
mencsm	ARC1	l	2017-06-16 14:58:22.0	Staff	EAR	Faculty of Environment
mencsm	ARC2	a	n/a	Staff	EAR	Faculty of Environment
menfbi	ARC1	d	2012-07-02 08:37:33.0	Staff	MEN	Faculty of Engineering
menfl	ARC1	d	2015-03-02 09:00:09.11	Staff	MEN	Faculty of Engineering
mengjs	ARC1	d	2013-11-01 07:51:50.11	Staff	MEN	Faculty of Engineering
mengnd	ARC3	a	n/a	Staff	MEN	Faculty of Engineering
mengnd	ARC2	a	n/a	Staff	MEN	Faculty of Engineering
menhhc	ARC2	a	n/a	Staff	MEN	Faculty of Engineering
menhhc	ARC1	l	2017-06-16 14:58:22.0	Staff	MEN	Faculty of Engineering
menjal	ARC3	a	n/a	Staff	MEN	Faculty of Engineering
menjal	ARC2	a	n/a	Staff	MEN	Faculty of Engineering
menjkim	ARC1	l	2017-06-16 14:58:22.0	Staff	MEN	Faculty of Engineering
menjkim	ARC2	a	n/a	Staff	MEN	Faculty of Engineering
menjle	ARC2	a	n/a	Staff	SCS	Faculty of Engineering
menjle	ARC3	a	n/a	Staff	SCS	Faculty of Engineering
menjle	MARC1	a	n/a	Staff	SCS	Faculty of Engineering
menjle	ARC1	l	2017-06-16 14:58:22.0	Staff	SCS	Faculty of Engineering
menjlic	ARC1	d	2015-06-16 11:14:54.0	Staff	MEN	Faculty of Engineering
menjlic	ARC2	d	2015-06-16 11:14:54.0	Staff	MEN	Faculty of Engineering
menjya	ARC2	a	n/a	Staff	MEN	Faculty of Engineering
menjya	ARC3	a	n/a	Staff	MEN	Faculty of Engineering
menkku	ARC1	d	2014-01-02 09:43:17.197	Staff	MEN	Faculty of Engineering
menktr	ARC2	a	n/a	Staff	MEN	Faculty of Engineering
menktr	ARC3	a	n/a	Staff	MEN	Faculty of Engineering
menlet	ARC1	l	2017-06-16 14:58:22.0	Staff	MEN	Faculty of Engineering
menlet	ARC2	a	n/a	Staff	MEN	Faculty of Engineering
menlet	ARC3	a	n/a	Staff	MEN	Faculty of Engineering
menlgao	ARC1	d	2014-01-02 09:15:03.353	Staff	MEN	Faculty of Engineering
menlwanb	ARC3	a	n/a	Staff	MEN	Faculty of Engineering
menlwanb	ARC2	a	n/a	Staff	MEN	Faculty of Engineering
menmche	ARC1	d	2015-10-15 10:09:26.0	Staff	MEN	Faculty of Engineering
menmche	ARC2	d	2015-10-15 10:09:26.0	Staff	MEN	Faculty of Engineering
menmda	ARC2	d	2016-12-15 11:24:31.63	Staff	MEN	Faculty of Engineering
menmda	ARC1	d	2016-12-15 11:24:31.6	Staff	MEN	Faculty of Engineering
menmmen	ARC1	l	2017-06-16 14:58:22.0	Staff	MEN	Faculty of Engineering
menmmen	ARC2	a	n/a	Staff	MEN	Faculty of Engineering
menmmo	ARC1	d	2013-09-02 07:44:28.0	Staff	MEN	Faculty of Engineering
menmwi	ARC1	l	2017-06-16 14:58:22.0	Staff	MEN	Faculty of Engineering
mennda	ARC2	a	n/a	Staff	MEN	Faculty of Engineering
mennda	ARC1	l	2017-06-16 14:58:22.0	Staff	MEN	Faculty of Engineering
menniq	ARC2	d	2016-04-12 13:14:02.0	Staff	MEN	Faculty of Engineering
menniq	ARC1	d	2016-04-12 13:14:02.0	Staff	MEN	Faculty of Engineering
mennrr	ARC1	d	2015-03-02 09:13:45.557	Staff	MEN	Faculty of Engineering
menoh	ARC1	d	2014-02-03 09:23:25.687	Staff	MEN	Faculty of Engineering
menqm	ARC1	l	2017-06-16 14:58:22.0	Staff	MEN	Faculty of Engineering
menqm	ARC2	a	n/a	Staff	MEN	Faculty of Engineering
menqm	ARC3	a	n/a	Staff	MEN	Faculty of Engineering
menrba	ARC3	a	n/a	Staff	MEN	Faculty of Engineering
menrba	ARC2	a	n/a	Staff	MEN	Faculty of Engineering
menrba	ARC1	l	2017-06-16 14:58:22.0	Staff	MEN	Faculty of Engineering
menrwh	ARC1	d	2013-12-02 08:53:18.163	Staff	MEN	Faculty of Engineering
mensdu	ARC1	l	2015-08-13 14:12:33.0	Staff	FBS	Faculty of Biological Sciences
mensn	ARC2	a	n/a	Staff	MEN	Faculty of Engineering
mensn	ARC3	a	n/a	Staff	MEN	Faculty of Engineering
menssi	ARC1	l	2017-06-16 14:58:22.0	Staff	EAR	Faculty of Environment
menssi	ARC2	a	n/a	Staff	EAR	Faculty of Environment
menstar	ARC1	d	2015-07-01 07:52:11.0	Staff	MEN	Faculty of Engineering
mensver	ARC1	d	2014-12-01 10:42:24.173	Staff	MEN	Faculty of Engineering
mensz	ARC1	d	2011-09-14 10:46:30.0	Staff	MEN	Faculty of Engineering
mentch	MARC1	a	n/a	Staff	PRE	Faculty of Engineering
mentch	ARC3	a	n/a	Staff	PRE	Faculty of Engineering
mentch	ARC2	a	n/a	Staff	PRE	Faculty of Engineering
menuma	ARC2	a	n/a	Staff	MEN	Faculty of Engineering
menuma	ARC3	a	n/a	Staff	MEN	Faculty of Engineering
menxhu	ARC1	d	2017-04-19 09:12:25.0	Staff	MEN	Faculty of Engineering
menycl	ARC1	d	2011-02-01 08:41:39.143	Staff	MEN	Faculty of Engineering
menyqc	ARC2	l	2018-03-15 14:07:53.7	Staff	MEN	Faculty of Engineering
menyqc	ARC3	l	2018-03-15 14:07:53.77	Staff	MEN	Faculty of Engineering
menyxi	ARC2	d	2017-05-17 10:41:44.0	Staff	MEN	Faculty of Engineering
menyxi	ARC1	d	2017-05-17 10:41:44.0	Staff	MEN	Faculty of Engineering
menzk	ARC2	a	n/a	Staff	MEN	Faculty of Engineering
menzk	ARC3	a	n/a	Staff	MEN	Faculty of Engineering
menzk	ARC1	l	2017-06-16 14:58:23.0	Staff	MEN	Faculty of Engineering
minprr	ARC2	a	n/a	Staff	PRE	Faculty of Engineering
minprr	ARC3	a	n/a	Staff	PRE	Faculty of Engineering
minrmw	ARC2	a	n/a	Staff	HSS	Faculty of Medicine & Health
minrmw	ARC1	l	2017-06-16 14:58:23.0	Staff	HSS	Faculty of Medicine & Health
minsh	ARC1	l	2017-06-16 14:58:23.0	Staff	UIT	Corporate Services
ml06is	ARC1	d	2012-08-01 00:00:00.0	Alumni	PRE	Faculty of Engineering
ml06qtt	ARC1	l	2017-06-16 14:58:23.0	P/G	CEN	Faculty of Engineering
ml07a2ha	ARC1	d	2016-01-18 00:00:00.0	Recent Alumni	MEN	Faculty of Engineering
ml07j2p	ARC1	l	2017-06-16 14:58:23.0	P/G	EEN	Faculty of Engineering
ml07j2p	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
ml07j2p	ARC3	a	n/a	P/G	EEN	Faculty of Engineering
ml07kma	ARC1	d	2015-01-14 00:00:00.0	Recent Alumni	PRE	Faculty of Engineering
ml08iai	ARC1	d	2016-07-08 00:00:00.0	Recent Alumni	STA	Faculty of Maths & Physical Sciences
ml10sma	ARC1	l	2017-06-16 14:58:23.0	Recent Alumni	SCS	Faculty of Engineering
ml10sma	ARC2	l	2018-08-16 00:00:00.0	Recent Alumni	SCS	Faculty of Engineering
ml11a2mb	ARC1	d	2017-06-16 14:58:23.0	Recent Alumni	MRP	Faculty of Medicine & Health
ml11a7a	ARC1	l	2017-06-16 14:58:23.0	P/G	EEN	Faculty of Engineering
ml11a7a	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
ml12ath	ARC2	d	2017-05-17 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
ml12ath	ARC1	d	2017-05-17 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
ml13anaq	ARC3	a	n/a	P/G	EEN	Faculty of Engineering
ml13anaq	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
ml13m2l	ARC3	a	n/a	P/G	EEN	Faculty of Engineering
ml13m2l	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
ml13zkj	ARC2	a	n/a	P/G	PRE	Faculty of Engineering
ml13zkj	ARC1	l	2017-06-16 14:58:23.0	P/G	PRE	Faculty of Engineering
ml14ampb	ARC2	d	2016-12-07 00:00:00.0	Recent Alumni	EAR	Faculty of Environment
ml14ampb	ARC1	d	2016-12-07 00:00:00.0	Recent Alumni	EAR	Faculty of Environment
ml14aza	ARC2	d	2016-12-21 00:00:00.0	P/G	MEN	Faculty of Engineering
ml14aza	ARC1	d	2016-12-21 00:00:00.0	P/G	MEN	Faculty of Engineering
ml14eyz	ARC2	a	n/a	P/G	EEN	Faculty of Engineering
ml14eyz	ARC3	a	n/a	P/G	EEN	Faculty of Engineering
ml14je	ARC2	a	n/a	P/G	AMT	Faculty of Maths & Physical Sciences
ml14je	ARC3	a	n/a	P/G	AMT	Faculty of Maths & Physical Sciences
ml14ojaa	ARC2	a	n/a	P/G	MEN	Faculty of Engineering
ml14ojaa	ARC3	a	n/a	P/G	MEN	Faculty of Engineering
ml14ojaa	ARC1	l	2017-06-16 14:58:23.0	P/G	MEN	Faculty of Engineering
ml14y28z	ARC2	d	2016-12-21 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
ml14y28z	ARC1	d	2016-12-21 00:00:00.0	Recent Alumni	EEN	Faculty of Engineering
ml15wp	ARC2	l	2017-12-14 00:00:00.0	Recent Alumni	PRC	Faculty of Maths & Physical Sciences
ml15wp	ARC3	l	2017-12-14 00:00:00.0	Recent Alumni	PRC	Faculty of Maths & Physical Sciences
ml15zx	ARC2	a	n/a	P/G	PRC	Faculty of Maths & Physical Sciences
ml15zx	ARC3	a	n/a	P/G	PRC	Faculty of Maths & Physical Sciences
ml16atsa	ARC2	a	n/a	Masters Student	MTP	Faculty of Medicine & Health
ml16atsa	ARC3	a	n/a	Masters Student	MTP	Faculty of Medicine & Health
